trace,workload,budget_gb,capacity_slots,static_slots,static_gb,dynamic_slots,policy,hit_rate,miss_rate,bytes_h2d_per_token,promotions_per_token,evictions_per_token,cache_churn_per_token,cpu_direct_experts_per_token,average_residency_tokens,p50_misses_per_layer,p95_misses_per_layer,projected_routed_moe_p50_ms,projected_routed_moe_p95_ms,band_0_to_4,band_5_to_7,band_8_to_10
results\integration-gate\traces\long_context.bin,long_context,8,2893,723,1.9989504,2170,Static Hot + LRU (adaptive),0.6548151041666667,0.34518489583333334,458096256.0,165.68875,165.68875,331.3775,0.0,13.013627746885874,3.0,8.0,27.659789999999987,50.46930125000004,0.6999739583333333,0.22888020833333333,0.07114583333333334
results\integration-gate\traces\long_context.bin,long_context,8,2893,723,1.9989504,2170,Frequency promotion (adaptive),0.6453541666666667,0.3546458333333333,470651904.0,123.62125,123.62125,247.2425,0.0,17.72424658498803,3.0,8.0,27.60798624999999,49.76159999999999,0.6913020833333333,0.24177083333333332,0.06692708333333333
results\integration-gate\traces\long_context.bin,long_context,8,2893,723,1.9989504,2170,Hybrid policy (adaptive),0.6444453125,0.3555546875,383260032.0,138.62125,138.62125,277.2425,32.045,15.548292629485427,3.0,8.0,26.407591437499992,46.90415437500002,0.6828645833333333,0.231875,0.08526041666666667
results\integration-gate\traces\long_context.bin,long_context,8,2893,1446,3.9979008,1447,Static Hot + CLOCK (adaptive),0.6397395833333334,0.3602604166666667,478103040.0,172.925,172.925,345.85,0.0,8.479552825215798,3.0,8.0,27.877143749999995,49.83715250000002,0.6807291666666667,0.24989583333333334,0.069375
results\integration-gate\traces\long_context.bin,long_context,8,2893,1446,3.9979008,1447,Static Hot + LRU (adaptive),0.643921875,0.356078125,472552704.0,170.9175,170.9175,341.835,0.0,8.565151470166171,3.0,8.0,27.83988999999999,49.88321250000002,0.6855729166666666,0.24473958333333334,0.0696875
results\integration-gate\traces\long_context.bin,long_context,8,2893,1446,3.9979008,1447,Frequency promotion (adaptive),0.6367526041666667,0.3632473958333333,482067072.0,129.45625,129.45625,258.9125,0.0,11.564510910885003,3.0,8.0,27.88331125,49.934002500000005,0.6804166666666667,0.2534635416666667,0.06611979166666666
results\integration-gate\traces\long_context.bin,long_context,8,2893,1446,3.9979008,1447,Hybrid policy (adaptive),0.637546875,0.362453125,401663232.0,145.2775,145.2775,290.555,28.7,10.087070473539557,3.0,8.0,26.71413893749999,46.55605887500002,0.6727083333333334,0.250390625,0.07690104166666667
results\integration-gate\traces\long_context.bin,long_context,8,2893,2170,5.999616,723,Static Hot + CLOCK (adaptive),0.6135677083333333,0.38643229166666665,512835840.0,185.4875,185.4875,370.975,0.0,4.036545796903766,4.0,8.0,28.50452374999999,50.6363575,0.6370052083333333,0.2892708333333333,0.07372395833333334
results\integration-gate\traces\long_context.bin,long_context,8,2893,2170,5.999616,723,Static Hot + LRU (adaptive),0.6186666666666667,0.38133333333333336,506068992.0,183.04,183.04,366.08,0.0,4.086645377146167,4.0,8.0,28.38658999999999,50.49818875000003,0.6458072916666666,0.28177083333333336,0.072421875
results\integration-gate\traces\long_context.bin,long_context,8,2893,2170,5.999616,723,Frequency promotion (adaptive),0.6116119791666667,0.38838802083333335,515431296.0,143.5525,143.5525,287.105,0.0,5.361769246091027,4.0,8.0,28.514884999999992,50.34339750000003,0.637421875,0.29213541666666665,0.07044270833333334
results\integration-gate\traces\long_context.bin,long_context,8,2893,2170,5.999616,723,Hybrid policy (adaptive),0.6128463541666667,0.38715364583333334,441272448.0,159.60375,159.60375,319.2075,26.23,4.681997702956065,4.0,8.0,27.178765562499997,46.54162275000001,0.6341927083333333,0.28888020833333333,0.07692708333333333
results\integration-gate\traces\long_context.bin,long_context,10,3616,0,0.0,3616,LRU,0.7227421875,0.2772578125,367949952.0,133.08375,133.08375,266.1675,0.0,26.14797730328135,2.0,7.0,24.947478749999988,48.48442125000001,0.798828125,0.15963541666666667,0.04153645833333333
results\integration-gate\traces\long_context.bin,long_context,10,3616,0,0.0,3616,CLOCK,0.7141953125,0.2858046875,379292544.0,137.18625,137.18625,274.3725,0.0,25.359295496373278,2.0,7.0,25.100684999999984,48.64937375000004,0.78984375,0.16731770833333334,0.04283854166666667
results\integration-gate\traces\long_context.bin,long_context,10,3616,0,0.0,3616,LFU,0.4408125,0.5591875,742099968.0,268.41,268.41,536.82,0.0,13.888736846243477,6.0,9.0,36.3994275,56.06300375000001,0.319140625,0.4684114583333333,0.21244791666666665
results\integration-gate\traces\long_context.bin,long_context,10,3616,3616,9.9975168,0,Static Hot (universal),0.5544244791666667,0.44557552083333335,591325056.0,0.0,0.0,0.0,0.0,0.0,4.0,9.0,30.440439999999995,53.74424875000002,0.5358333333333334,0.34075520833333334,0.12341145833333333
results\integration-gate\traces\long_context.bin,long_context,10,3616,1808,4.9987584,1808,Static Hot + CLOCK (universal),0.7050364583333333,0.29496354166666666,391447296.0,141.5825,141.5825,283.165,0.0,12.75373826424112,3.0,7.0,25.74459499999999,48.801423750000005,0.7796614583333333,0.176640625,0.04369791666666667
results\integration-gate\traces\long_context.bin,long_context,10,3616,1808,4.9987584,1808,Static Hot + LRU (universal),0.7086145833333334,0.2913854166666667,386698752.0,139.865,139.865,279.73,0.0,12.920873762601248,2.0,7.0,25.728064999999994,48.72815625000003,0.7832552083333333,0.17260416666666667,0.044140625
results\integration-gate\traces\long_context.bin,long_context,10,3616,1808,4.9987584,1808,Frequency promotion (universal),0.6983411458333333,0.30165885416666666,400332672.0,101.00625,101.00625,202.0125,0.0,18.255600863352594,3.0,7.0,25.877079999999985,48.25041250000003,0.7749739583333334,0.18239583333333334,0.042630208333333336
results\integration-gate\traces\long_context.bin,long_context,10,3616,1808,4.9987584,1808,Hybrid policy (universal),0.70140625,0.29859375,337364352.0,122.02125,122.02125,244.0425,21.30375,14.775053122462195,3.0,8.0,25.225919374999993,46.26557462500002,0.7693489583333334,0.179375,0.05127604166666667
results\integration-gate\traces\long_context.bin,long_context,10,3616,3616,9.9975168,0,Static Hot (adaptive),0.5511015625,0.4488984375,595734912.0,0.0,0.0,0.0,0.0,0.0,4.0,8.0,30.608197499999992,52.526742500000005,0.5238020833333333,0.3763020833333333,0.09989583333333334
results\integration-gate\traces\long_context.bin,long_context,10,3616,1808,4.9987584,1808,Static Hot + CLOCK (adaptive),0.7032135416666667,0.29678645833333334,393866496.0,142.4575,142.4575,284.915,0.0,12.825881487922155,3.0,7.0,25.829462499999988,48.31764875000003,0.7794791666666666,0.18263020833333332,0.037890625
results\integration-gate\traces\long_context.bin,long_context,10,3616,1808,4.9987584,1808,Static Hot + LRU (adaptive),0.7066927083333333,0.2933072916666667,389249280.0,140.7875,140.7875,281.575,0.0,12.955984271997965,3.0,7.0,25.77148749999999,48.305940000000035,0.7814583333333334,0.18013020833333335,0.038411458333333336
results\integration-gate\traces\long_context.bin,long_context,10,3616,1808,4.9987584,1808,Frequency promotion (adaptive),0.69734375,0.30265625,401656320.0,101.33875,101.33875,202.6775,0.0,18.349287160292697,3.0,7.0,25.792211249999994,48.26171375,0.7754947916666667,0.18682291666666667,0.037682291666666666
results\integration-gate\traces\long_context.bin,long_context,10,3616,1808,4.9987584,1808,Hybrid policy (adaptive),0.6998072916666667,0.30019270833333334,342486144.0,123.87375,123.87375,247.7475,20.21875,14.703449211550277,3.0,7.0,25.195956374999994,46.179608625000036,0.7699739583333334,0.18403645833333335,0.045989583333333334
results\integration-gate\traces\long_context.bin,long_context,12,4340,0,0.0,4340,LRU,0.7696484375,0.2303515625,305700480.0,110.56875,110.56875,221.1375,0.0,37.42179177027364,2.0,6.0,23.72997749999999,47.68460875000002,0.8589583333333334,0.1146875,0.026354166666666668
results\integration-gate\traces\long_context.bin,long_context,12,4340,0,0.0,4340,CLOCK,0.7620703125,0.2379296875,315757440.0,114.20625,114.20625,228.4125,0.0,36.25091293771178,2.0,6.0,23.88737499999999,47.64582499999998,0.8526302083333334,0.12190104166666667,0.02546875
results\integration-gate\traces\long_context.bin,long_context,12,4340,0,0.0,4340,LFU,0.5246953125,0.4753046875,630778752.0,228.14625,228.14625,456.2925,0.0,19.809551108871275,5.0,8.0,32.223150000000004,52.06831499999998,0.4627604166666667,0.43028645833333334,0.106953125
results\integration-gate\traces\long_context.bin,long_context,12,4340,4340,11.999232,0,Static Hot (universal),0.6113489583333334,0.38865104166666664,515780352.0,0.0,0.0,0.0,0.0,0.0,4.0,8.0,28.10904624999999,51.445905,0.6316666666666667,0.28875,0.07958333333333334
results\integration-gate\traces\long_context.bin,long_context,12,4340,2170,5.999616,2170,Static Hot + CLOCK (universal),0.7531875,0.2468125,327545856.0,118.47,118.47,236.94,0.0,18.19613415755163,2.0,7.0,24.30973999999999,47.42431000000003,0.844296875,0.129765625,0.0259375
results\integration-gate\traces\long_context.bin,long_context,12,4340,2170,5.999616,2170,Static Hot + LRU (universal),0.75821875,0.24178125,320868864.0,116.055,116.055,232.11,0.0,18.553985725341818,2.0,7.0,24.28704124999999,47.33075250000001,0.8494270833333334,0.12489583333333333,0.025677083333333333
results\integration-gate\traces\long_context.bin,long_context,12,4340,2170,5.999616,2170,Frequency promotion (universal),0.7464375,0.2535625,336503808.0,78.92375,78.92375,157.8475,0.0,27.864329394693197,2.0,6.0,24.35118624999999,47.23492875000002,0.8427864583333333,0.13247395833333334,0.024739583333333332
results\integration-gate\traces\long_context.bin,long_context,12,4340,2170,5.999616,2170,Hybrid policy (universal),0.7523828125,0.2476171875,285697152.0,103.33375,103.33375,206.6675,15.5225,20.837011050303502,2.0,7.0,24.11681743749999,46.01690450000002,0.8380208333333333,0.1303125,0.03166666666666667
results\integration-gate\traces\long_context.bin,long_context,12,4340,4340,11.999232,0,Static Hot (adaptive),0.60771875,0.39228125,520598016.0,0.0,0.0,0.0,0.0,0.0,4.0,8.0,28.21463999999999,50.65229874999998,0.628984375,0.30854166666666666,0.062473958333333336
results\integration-gate\traces\long_context.bin,long_context,12,4340,2170,5.999616,2170,Static Hot + CLOCK (adaptive),0.752953125,0.247046875,327856896.0,118.5825,118.5825,237.165,0.0,18.38058434621526,2.0,6.0,24.32010124999999,47.01351124999998,0.8456770833333334,0.1309375,0.023385416666666665
results\integration-gate\traces\long_context.bin,long_context,12,4340,2170,5.999616,2170,Static Hot + LRU (adaptive),0.757796875,0.242203125,321428736.0,116.2575,116.2575,232.515,0.0,18.691088180654628,2.0,6.0,24.22487124999999,47.093999999999994,0.850078125,0.12682291666666667,0.023098958333333332
results\integration-gate\traces\long_context.bin,long_context,12,4340,2170,5.999616,2170,Frequency promotion (adaptive),0.7453515625,0.2546484375,337944960.0,79.3575,79.3575,158.715,0.0,27.967581109590608,2.0,6.0,24.35118999999999,46.94175125000002,0.843125,0.13505208333333332,0.021822916666666668
results\integration-gate\traces\long_context.bin,long_context,12,4340,2170,5.999616,2170,Hybrid policy (adaptive),0.751828125,0.248171875,290131200.0,104.9375,104.9375,209.875,14.185,20.724056153013468,2.0,7.0,24.14539724999999,45.92663037499999,0.8395052083333333,0.13247395833333334,0.02802083333333333
